  -130.000000               0
  -110.000000       1.82869450E-42
  -90.0000000       1.82869450E-42
  -70.0000000       0.00000000    
  -50.0000000       0.00000000    
  -30.0000000       0.00000000    
  -10.0000000      0.465799987    
   10.0000000      0.534200013    
   30.0000000       0.00000000    
   50.0000000       0.00000000    
   70.0000000       0.00000000    
   90.0000000       0.00000000    
   110.000000       0.00000000    
   130.000000       0.00000000    
   130.000000               0
